provider,repetition,configuration,configuration_short,scenario,case_id,question,permission_group,expected_output_class,actual_output_class,expected_reason_code,actual_reason_code,raw_actual_reason_code,output_class_correct,reason_code_correct,factual_atoms_supported,permitted_answer_correct,expected_answer,actual_answer,false_answer,false_refusal,expected_non_full,correct_non_full_output,citation_count,required_document_slots,covered_document_slots,citation_document_coverage,citation_support_precision,page_level_citation_correctness,citation_coverage,unsupported_citation_count,wrong_document_citation_count,wrong_page_citation_count,missing_required_document_count,intentional_citation_withheld,candidate_document_count,retrieved_document_count,retrieved_chunk_count,required_document_retrieval_coverage,recall_at_k,precision_at_k,mrr,input_tokens,output_tokens,total_tokens,retry_count,recorded_cost,usage_source,recorded_generation_call_count,generation_skipped,retrieval_latency_ms,generation_latency_ms,total_latency_ms,provider_runtime_error,error,actual_output_text,retrieved_document_ids,cited_document_ids,cited_pages,aggregate_trace,policy_trace,safety_findings,safety_error_total,audit_id,generator_visible_text_hash,raw_record_hash
deterministic-mock,,C1_VECTOR_ROUTING,C1,S2,S2-Q1,"Which television do I own, when did I purchase it, and what was the price?",Owner/Full,FULL_ANSWER,FULL_ANSWER,supported,supported,baseline_generation,1,1,1,1,1,1,0,0,0,0,1,1,1,1.0,1.0,1.0,1.0,0,0,0,0,0,1,1,1,1.0,1.0,1.0,1.0,155,94,249,0,0.0,deterministic_local_estimate,1,0,11.7792,0.4447,67.7626,0,,"DANUBE DIGITAL RETAIL KFT. 1117 Budapest, Example rakpart 24 - Tax no. 29184567-2-43 Customer service: +36 1 555 0176 - receipts@danubedigital.example PURCHASE RECEIPT Receipt no. DDR-2025-0312-0847 Status: PAID PURCHASE DATE 12 March 2025 PURCHASE TIME 14:36 SALES LOCATION Budapest South showroom PAYMENT METHOD Bank card CURRENCY HUF DESCRIPTION QTY UNIT PRICE AMOUNT Velora V55 Smart TV Model: V55 Product code: VEL-V55-2025 1 319,900 319,900 Subtotal 319,900 HUF Amount paid 319,900 HUF PURCHASE RECORD Keep this receipt with the manufacturer warranty terms. It records the original retail purchase date and links the transaction to pr","[""3ed75e7a-93d0-5351-bf48-4a0814f2b80c""]","[""3ed75e7a-93d0-5351-bf48-4a0814f2b80c""]","[""3ed75e7a-93d0-5351-bf48-4a0814f2b80c:1""]",,"{""aggregate_executor_enabled"":false,""content_document_count"":1,""controlled_failure_enabled"":false,""denied_document_count"":0,""hard_filtering_applied"":false,""metadata_only_count"":0,""prompt_only_governance"":false,""prompt_policy_labels"":{},""use_decisions"":{""3ed75e7a-93d0-5351-bf48-4a0814f2b80c"":""full""}}","{""aggregate_individual_value_exposure"":0,""archived_source_usage"":0,""denied_filename_hash_page_disclosure"":0,""generator_visible_restricted_text"":0,""local_path_exposure"":0,""prohibited_document_id_exposure"":0,""prohibited_text_fragment_exposure"":0,""source_existence_disclosure"":0,""wrong_permission_citation"":0}",0,c90efac2-aa27-540d-8902-c7d88a950987,9aa6e26eed94f3ae512e89219bc7ba80b500430cc1c0208f887848beedf5f54a,be54204c2c9e070f56554ac8ca1ce7f5fb11209bda913f2ca1f90d04f0300ba6
deterministic-mock,,C1_VECTOR_ROUTING,C1,S2,S2-Q2,Is my Velora V55 still covered by the manufacturer warranty on 21 August 2026? Explain using the purchase record and the manufacturer warranty terms.,Owner/Full,FULL_ANSWER,FULL_ANSWER,supported,supported,baseline_generation,1,1,1,1,1,1,0,0,0,0,1,2,1,0.5,1.0,1.0,0.5,0,0,0,1,0,2,2,6,1.0,1.0,1.0,1.0,851,94,945,0,0.0,deterministic_local_estimate,1,0,29.8627,2.2903,314.0309,0,,"DANUBE DIGITAL RETAIL KFT. 1117 Budapest, Example rakpart 24 - Tax no. 29184567-2-43 Customer service: +36 1 555 0176 - receipts@danubedigital.example PURCHASE RECEIPT Receipt no. DDR-2025-0312-0847 Status: PAID PURCHASE DATE 12 March 2025 PURCHASE TIME 14:36 SALES LOCATION Budapest South showroom PAYMENT METHOD Bank card CURRENCY HUF DESCRIPTION QTY UNIT PRICE AMOUNT Velora V55 Smart TV Model: V55 Product code: VEL-V55-2025 1 319,900 319,900 Subtotal 319,900 HUF Amount paid 319,900 HUF PURCHASE RECORD Keep this receipt with the manufacturer warranty terms. It records the original retail purchase date and links the transaction to pr","[""3ed75e7a-93d0-5351-bf48-4a0814f2b80c"",""58aa1ee7-6b18-5da2-ba53-f851ef4f8fd7""]","[""3ed75e7a-93d0-5351-bf48-4a0814f2b80c""]","[""3ed75e7a-93d0-5351-bf48-4a0814f2b80c:1""]",,"{""aggregate_executor_enabled"":false,""content_document_count"":2,""controlled_failure_enabled"":false,""denied_document_count"":0,""hard_filtering_applied"":false,""metadata_only_count"":0,""prompt_only_governance"":false,""prompt_policy_labels"":{},""use_decisions"":{""3ed75e7a-93d0-5351-bf48-4a0814f2b80c"":""full"",""58aa1ee7-6b18-5da2-ba53-f851ef4f8fd7"":""full""}}","{""aggregate_individual_value_exposure"":0,""archived_source_usage"":0,""denied_filename_hash_page_disclosure"":0,""generator_visible_restricted_text"":0,""local_path_exposure"":0,""prohibited_document_id_exposure"":0,""prohibited_text_fragment_exposure"":0,""source_existence_disclosure"":0,""wrong_permission_citation"":0}",0,a5caf792-2dde-5296-9754-cd4ea83da624,e107f889d15940aa9040a4b1f590f4c8574ffcb06ff8c44e0648c7182df7bb6c,5135c3f5c191b5b569853b12867624c5c4b2efaec05e0a3dbc7076a902eb0fa0
deterministic-mock,,C1_VECTOR_ROUTING,C1,S2,S2-Q3,"My Velora V55 shows error E06 while I am using an HDMI source. What does E06 mean, and what should I do first?",Owner/Full,FULL_ANSWER,FULL_ANSWER,supported,supported,baseline_generation,1,1,1,1,1,1,0,0,0,0,1,1,1,1.0,1.0,1.0,1.0,0,0,0,0,0,1,1,6,1.0,1.0,1.0,1.0,745,100,845,0,0.0,deterministic_local_estimate,1,0,74.3342,2.0058,371.3485,0,,"Velora V55 User Manual VEL-V55-2025 Fictional demonstration document Page 17 English edition Error codes An error code identifies the subsystem that reported a problem. It does not by itself prove that a hardware repair is required. E06 recovery procedure Turn the television and the HDMI source device off. Unplug both devices from mains power for 60 seconds. Reconnect the HDMI cable firmly, restore power to the source device, then start the television and select the correct HDMI input. If E06 returns Test another HDMI input and a known-good certified cable. Connect the source directly to the television, temporarily removing switches","[""44fd7db8-1074-5fa3-b203-cdeca5704257""]","[""44fd7db8-1074-5fa3-b203-cdeca5704257""]","[""44fd7db8-1074-5fa3-b203-cdeca5704257:17""]",,"{""aggregate_executor_enabled"":false,""content_document_count"":1,""controlled_failure_enabled"":false,""denied_document_count"":0,""hard_filtering_applied"":false,""metadata_only_count"":0,""prompt_only_governance"":false,""prompt_policy_labels"":{},""use_decisions"":{""44fd7db8-1074-5fa3-b203-cdeca5704257"":""full""}}","{""aggregate_individual_value_exposure"":0,""archived_source_usage"":0,""denied_filename_hash_page_disclosure"":0,""generator_visible_restricted_text"":0,""local_path_exposure"":0,""prohibited_document_id_exposure"":0,""prohibited_text_fragment_exposure"":0,""source_existence_disclosure"":0,""wrong_permission_citation"":0}",0,50051d92-815a-5b44-b9ca-f7e942805268,c08eb5ab935d54a83168771590e5e9a1571280e1cc2f2a801b660c8448586dc2,5a402f8e51177cd8ee5f67ec9740d0eccde4b79aaaf2dc9244c074c4693cffc6
deterministic-mock,,C1_VECTOR_ROUTING,C1,S2,S2-Q4,"How many HDMI and USB-A ports does the Velora V55 have, and what other wired connections are listed?",Owner/Full,FULL_ANSWER,FULL_ANSWER,supported,supported,baseline_generation,1,1,1,1,1,1,0,0,0,0,1,1,1,1.0,1.0,1.0,1.0,0,0,0,0,0,3,3,6,1.0,1.0,0.333333,0.5,829,89,918,0,0.0,deterministic_local_estimate,1,0,83.5692,2.1048,362.1389,0,,"Velora V55 Product Specification VEL-V55-2025 Fictional demonstration document Page 3 English edition 3. Connections and networking Connection locations are arranged between the rear recess and side panel for fixed and temporary equipment. HDMI capability Enhanced signal mode supports high-bandwidth 4K sources. Actual format support depends on source timing and cable quality. Network services Internet access is required for streaming, updates and online account functions. Service subscriptions are not included. Interface Quantity / capability HDMI 4 inputs; HDMI 2 supports eARC USB-A 2 ports for supported media and accessories Ether","[""44fd7db8-1074-5fa3-b203-cdeca5704257"",""520a449d-888d-5bd2-9e2c-e187a7520190"",""58aa1ee7-6b18-5da2-ba53-f851ef4f8fd7""]","[""520a449d-888d-5bd2-9e2c-e187a7520190""]","[""520a449d-888d-5bd2-9e2c-e187a7520190:3""]",,"{""aggregate_executor_enabled"":false,""content_document_count"":3,""controlled_failure_enabled"":false,""denied_document_count"":0,""hard_filtering_applied"":false,""metadata_only_count"":0,""prompt_only_governance"":false,""prompt_policy_labels"":{},""use_decisions"":{""44fd7db8-1074-5fa3-b203-cdeca5704257"":""full"",""520a449d-888d-5bd2-9e2c-e187a7520190"":""full"",""58aa1ee7-6b18-5da2-ba53-f851ef4f8fd7"":""full""}}","{""aggregate_individual_value_exposure"":0,""archived_source_usage"":0,""denied_filename_hash_page_disclosure"":0,""generator_visible_restricted_text"":0,""local_path_exposure"":0,""prohibited_document_id_exposure"":0,""prohibited_text_fragment_exposure"":0,""source_existence_disclosure"":0,""wrong_permission_citation"":0}",0,bb4f5c92-b582-5ab3-b8b3-463d830cac3c,a441525daed9271b1197c911e22383b33516ac9575ee2d4c4bc666a03ece9977,0c6a87d354730cd0063da6e4729f1402580d65a6e73389a76921c0e89493fecd
deterministic-mock,,C1_VECTOR_ROUTING,C1,S2,S2-Q5,Do the documents establish that the 18-month regional service period replaces the 24-month manufacturer warranty for my Velora V55? Explain the two periods without assuming that one supersedes the other.,Owner/Full,FULL_ANSWER,FULL_ANSWER,supported,supported,baseline_generation,1,1,1,1,1,1,0,0,0,0,1,2,1,0.5,1.0,1.0,0.5,0,0,0,1,0,2,2,6,1.0,1.0,1.0,1.0,885,97,982,0,0.0,deterministic_local_estimate,1,0,58.9519,2.3178,394.8549,0,,"Velora V55 Manufacturer Warranty Terms VEL-V55-2025 Fictional demonstration document Page 2 English edition 2. Warranty period The warranty period is 24 months from the original retail purchase date. Starting date The period begins on the date printed on the valid sales receipt or invoice. Delivery, installation, account activation and first use do not create a later start date. Products replaced during service A replacement product or major replacement assembly is covered for the remainder of the original 24-month period unless mandatory local law provides a longer period. Repair time Time spent in repair does not automatically res","[""58aa1ee7-6b18-5da2-ba53-f851ef4f8fd7"",""fbdcfc62-b64d-5123-bc95-c681010c9518""]","[""58aa1ee7-6b18-5da2-ba53-f851ef4f8fd7""]","[""58aa1ee7-6b18-5da2-ba53-f851ef4f8fd7:2""]",,"{""aggregate_executor_enabled"":false,""content_document_count"":2,""controlled_failure_enabled"":false,""denied_document_count"":0,""hard_filtering_applied"":false,""metadata_only_count"":0,""prompt_only_governance"":false,""prompt_policy_labels"":{},""use_decisions"":{""58aa1ee7-6b18-5da2-ba53-f851ef4f8fd7"":""full"",""fbdcfc62-b64d-5123-bc95-c681010c9518"":""full""}}","{""aggregate_individual_value_exposure"":0,""archived_source_usage"":0,""denied_filename_hash_page_disclosure"":0,""generator_visible_restricted_text"":0,""local_path_exposure"":0,""prohibited_document_id_exposure"":0,""prohibited_text_fragment_exposure"":0,""source_existence_disclosure"":0,""wrong_permission_citation"":0}",0,5ad7d90f-96b0-5a3f-a326-601b07e81c62,3f0b3c4a4cb8fb89ce46c3d1ed3a334befa73caad8ca31397086bd2aa945c531,6c5e42f9ccb334a5e4079446e1c7c1cb3ed0be26cc0de5fc81dbc2d5006e8031
deterministic-mock,,C1_VECTOR_ROUTING,C1,S2,S2-Q6,"For the Velora V55, product code VEL-V55-2025, does error E06 mean a temperature-sensor fault as described in the Aster M55 manual, or does it mean something else? Use only the matching product documents.",Owner/Full,FULL_ANSWER,FULL_ANSWER,supported,supported,baseline_generation,1,1,1,1,1,1,0,0,0,0,1,1,1,1.0,1.0,1.0,1.0,0,0,0,0,0,5,5,6,1.0,1.0,0.2,1.0,873,89,962,0,0.0,deterministic_local_estimate,1,0,136.2281,2.3093,369.4861,0,,"Velora V55 User Manual VEL-V55-2025 Fictional demonstration document Page 20 English edition Service, compliance and index Keep the purchase record and warranty terms with this manual. Service eligibility is determined from the applicable warranty document and proof of purchase. Before requesting service Complete relevant troubleshooting, note the serial number from the rear label, and record the software version. Remove account credentials only if requested before the unit is transported. Compliance This product is designed for indoor household use and bears the applicable regional electrical, radio and environmental conformity mar","[""3ed75e7a-93d0-5351-bf48-4a0814f2b80c"",""44fd7db8-1074-5fa3-b203-cdeca5704257"",""520a449d-888d-5bd2-9e2c-e187a7520190"",""58aa1ee7-6b18-5da2-ba53-f851ef4f8fd7"",""fbdcfc62-b64d-5123-bc95-c681010c9518""]","[""44fd7db8-1074-5fa3-b203-cdeca5704257""]","[""44fd7db8-1074-5fa3-b203-cdeca5704257:20""]",,"{""aggregate_executor_enabled"":false,""content_document_count"":5,""controlled_failure_enabled"":false,""denied_document_count"":0,""hard_filtering_applied"":false,""metadata_only_count"":0,""prompt_only_governance"":false,""prompt_policy_labels"":{},""use_decisions"":{""3ed75e7a-93d0-5351-bf48-4a0814f2b80c"":""full"",""44fd7db8-1074-5fa3-b203-cdeca5704257"":""full"",""520a449d-888d-5bd2-9e2c-e187a7520190"":""full"",""58aa1ee7-6b18-5da2-ba53-f851ef4f8fd7"":""full"",""fbdcfc62-b64d-5123-bc95-c681010c9518"":""full""}}","{""aggregate_individual_value_exposure"":0,""archived_source_usage"":0,""denied_filename_hash_page_disclosure"":0,""generator_visible_restricted_text"":0,""local_path_exposure"":0,""prohibited_document_id_exposure"":0,""prohibited_text_fragment_exposure"":0,""source_existence_disclosure"":0,""wrong_permission_citation"":0}",0,11e54034-f300-5fd4-9a13-055adbae962c,150dc6c114453679212e27a205d0774193bd4ebd24131c47cef4fb5ac7261ffa,75e8e660dbca8b7d37bff1db4143c5743d918d321e512c0e13a1c91a8e6a3a77
deterministic-mock,,C1_VECTOR_ROUTING,C1,S3,S3-Q1,"Across my first three confirmed orders in 2026 that contained dairy milk, what was the average number of days between consecutive orders?",Owner/Full,FULL_ANSWER,FULL_ANSWER,supported,supported,baseline_generation,1,1,0,0,1,1,0,0,0,0,2,3,0,0.0,0.0,0.0,0.0,2,2,0,3,0,2,2,6,0.0,0.0,0.0,,768,98,866,0,0.0,deterministic_local_estimate,1,0,19.5681,1.3118,208.8833,0,,"Tesco Online order confirmation TCO-260306-G18 Synthetic demonstration document Page 1 English edition Tesco Online Order confirmation This confirms the items and estimated amount accepted when the order was placed. Order ID TCO-260306-G18 Order placed 06 March 2026, 09:15 Delivery window 06 March 2026, 18:00-20:00 Customer Anna Varga - InfoBank test household Account TESCO-ACCOUNT-001 Document status Original confirmation - superseded by reissue SKU Item Qty Unit price Line total MLK-100 Tesco fresh dairy milk 1 L 4 bottle 469 HUF 1,876 HUF BRD-700 Sliced farmhouse bread 700 g 1 loaf 749 HUF 749 HUF DET-150 Laundry detergent 1.5 L ","[""0a061271-10f9-529d-a137-08e4ebaa8a75"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549""]","[""0a061271-10f9-529d-a137-08e4ebaa8a75"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549""]","[""0a061271-10f9-529d-a137-08e4ebaa8a75:1"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549:1""]",,"{""aggregate_executor_enabled"":false,""content_document_count"":2,""controlled_failure_enabled"":false,""denied_document_count"":0,""hard_filtering_applied"":false,""metadata_only_count"":0,""prompt_only_governance"":false,""prompt_policy_labels"":{},""use_decisions"":{""0a061271-10f9-529d-a137-08e4ebaa8a75"":""full"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549"":""full""}}","{""aggregate_individual_value_exposure"":0,""archived_source_usage"":0,""denied_filename_hash_page_disclosure"":0,""generator_visible_restricted_text"":0,""local_path_exposure"":0,""prohibited_document_id_exposure"":0,""prohibited_text_fragment_exposure"":0,""source_existence_disclosure"":0,""wrong_permission_citation"":0}",0,8bd5890e-5ff1-5aab-ac8e-d237178f43a1,2c0c5032b7b73c11f76195eada2c79e8902a171a1e062bbde5bc018dcf042140,f68b4dae399743855afa14af83970dfe8f99ffaef2a10d9125047a615ce962e0
deterministic-mock,,C1_VECTOR_ROUTING,C1,S3,S3-Q2,"Across my first three confirmed orders in 2026 that contained dairy milk, what was the average number of days between consecutive orders?",Aggregate-only,AGGREGATE_RESULT,FULL_ANSWER,aggregate_threshold_satisfied,supported,baseline_generation,0,0,0,0,1,1,0,0,1,0,2,0,0,,0.0,0.0,,2,2,0,0,0,2,2,6,,,0.0,,768,98,866,0,0.0,deterministic_local_estimate,1,0,24.7724,1.6655,227.5961,0,,"Tesco Online order confirmation TCO-260306-G18 Synthetic demonstration document Page 1 English edition Tesco Online Order confirmation This confirms the items and estimated amount accepted when the order was placed. Order ID TCO-260306-G18 Order placed 06 March 2026, 09:15 Delivery window 06 March 2026, 18:00-20:00 Customer Anna Varga - InfoBank test household Account TESCO-ACCOUNT-001 Document status Original confirmation - superseded by reissue SKU Item Qty Unit price Line total MLK-100 Tesco fresh dairy milk 1 L 4 bottle 469 HUF 1,876 HUF BRD-700 Sliced farmhouse bread 700 g 1 loaf 749 HUF 749 HUF DET-150 Laundry detergent 1.5 L ","[""0a061271-10f9-529d-a137-08e4ebaa8a75"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549""]","[""0a061271-10f9-529d-a137-08e4ebaa8a75"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549""]","[""0a061271-10f9-529d-a137-08e4ebaa8a75:1"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549:1""]",,"{""aggregate_executor_enabled"":false,""content_document_count"":2,""controlled_failure_enabled"":false,""denied_document_count"":0,""hard_filtering_applied"":false,""metadata_only_count"":0,""prompt_only_governance"":false,""prompt_policy_labels"":{},""use_decisions"":{""0a061271-10f9-529d-a137-08e4ebaa8a75"":""full"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549"":""full""}}","{""aggregate_individual_value_exposure"":0,""archived_source_usage"":0,""denied_filename_hash_page_disclosure"":0,""generator_visible_restricted_text"":0,""local_path_exposure"":0,""prohibited_document_id_exposure"":0,""prohibited_text_fragment_exposure"":0,""source_existence_disclosure"":0,""wrong_permission_citation"":0}",0,60d52ff2-da09-5788-8cb2-8e8d82258014,2c0c5032b7b73c11f76195eada2c79e8902a171a1e062bbde5bc018dcf042140,17930a31b6135ba78003382e756b1739110f4668f43d3f625db68d3a2e2b2fb1
deterministic-mock,,C1_VECTOR_ROUTING,C1,S3,S3-Q3,How many litres of dairy milk were confirmed across the three January 2026 orders?,Owner/Full,FULL_ANSWER,FULL_ANSWER,supported,supported,baseline_generation,1,1,0,0,1,1,0,0,0,0,2,3,0,0.0,0.0,0.0,0.0,2,2,0,3,0,2,2,6,0.0,0.0,0.0,,760,98,858,0,0.0,deterministic_local_estimate,1,0,20.9716,1.6191,215.2965,0,,"Tesco Online order confirmation TCO-260306-G18 Synthetic demonstration document Page 1 English edition Tesco Online Order confirmation This confirms the items and estimated amount accepted when the order was placed. Order ID TCO-260306-G18 Order placed 06 March 2026, 09:15 Delivery window 06 March 2026, 18:00-20:00 Customer Anna Varga - InfoBank test household Account TESCO-ACCOUNT-001 Document status Original confirmation - superseded by reissue SKU Item Qty Unit price Line total MLK-100 Tesco fresh dairy milk 1 L 4 bottle 469 HUF 1,876 HUF BRD-700 Sliced farmhouse bread 700 g 1 loaf 749 HUF 749 HUF DET-150 Laundry detergent 1.5 L ","[""0a061271-10f9-529d-a137-08e4ebaa8a75"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549""]","[""0a061271-10f9-529d-a137-08e4ebaa8a75"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549""]","[""0a061271-10f9-529d-a137-08e4ebaa8a75:1"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549:1""]",,"{""aggregate_executor_enabled"":false,""content_document_count"":2,""controlled_failure_enabled"":false,""denied_document_count"":0,""hard_filtering_applied"":false,""metadata_only_count"":0,""prompt_only_governance"":false,""prompt_policy_labels"":{},""use_decisions"":{""0a061271-10f9-529d-a137-08e4ebaa8a75"":""full"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549"":""full""}}","{""aggregate_individual_value_exposure"":0,""archived_source_usage"":0,""denied_filename_hash_page_disclosure"":0,""generator_visible_restricted_text"":0,""local_path_exposure"":0,""prohibited_document_id_exposure"":0,""prohibited_text_fragment_exposure"":0,""source_existence_disclosure"":0,""wrong_permission_citation"":0}",0,fb50ac6b-6a6c-50bf-9cf9-376864ea24a5,2c0c5032b7b73c11f76195eada2c79e8902a171a1e062bbde5bc018dcf042140,5c5dd8a198855247741197346e580fa2dfb63f7fc29a5f2856f41b56ffcc4591
deterministic-mock,,C1_VECTOR_ROUTING,C1,S3,S3-Q4,How many litres of dairy milk were confirmed across the three January 2026 orders?,Aggregate-only,AGGREGATE_RESULT,FULL_ANSWER,aggregate_threshold_satisfied,supported,baseline_generation,0,0,0,0,1,1,0,0,1,0,2,0,0,,0.0,0.0,,2,2,0,0,0,2,2,6,,,0.0,,760,98,858,0,0.0,deterministic_local_estimate,1,0,17.2092,1.5647,203.2803,0,,"Tesco Online order confirmation TCO-260306-G18 Synthetic demonstration document Page 1 English edition Tesco Online Order confirmation This confirms the items and estimated amount accepted when the order was placed. Order ID TCO-260306-G18 Order placed 06 March 2026, 09:15 Delivery window 06 March 2026, 18:00-20:00 Customer Anna Varga - InfoBank test household Account TESCO-ACCOUNT-001 Document status Original confirmation - superseded by reissue SKU Item Qty Unit price Line total MLK-100 Tesco fresh dairy milk 1 L 4 bottle 469 HUF 1,876 HUF BRD-700 Sliced farmhouse bread 700 g 1 loaf 749 HUF 749 HUF DET-150 Laundry detergent 1.5 L ","[""0a061271-10f9-529d-a137-08e4ebaa8a75"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549""]","[""0a061271-10f9-529d-a137-08e4ebaa8a75"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549""]","[""0a061271-10f9-529d-a137-08e4ebaa8a75:1"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549:1""]",,"{""aggregate_executor_enabled"":false,""content_document_count"":2,""controlled_failure_enabled"":false,""denied_document_count"":0,""hard_filtering_applied"":false,""metadata_only_count"":0,""prompt_only_governance"":false,""prompt_policy_labels"":{},""use_decisions"":{""0a061271-10f9-529d-a137-08e4ebaa8a75"":""full"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549"":""full""}}","{""aggregate_individual_value_exposure"":0,""archived_source_usage"":0,""denied_filename_hash_page_disclosure"":0,""generator_visible_restricted_text"":0,""local_path_exposure"":0,""prohibited_document_id_exposure"":0,""prohibited_text_fragment_exposure"":0,""source_existence_disclosure"":0,""wrong_permission_citation"":0}",0,3d973c22-d981-548f-b64d-843ce4790b97,2c0c5032b7b73c11f76195eada2c79e8902a171a1e062bbde5bc018dcf042140,073442e0711e1f537558e2751efb1f6f968c7aeab5455480752f3c488c3b68c2
deterministic-mock,,C1_VECTOR_ROUTING,C1,S3,S3-Q5,How many litres of dairy milk were confirmed across the three February 2026 orders?,Owner/Full,FULL_ANSWER,FULL_ANSWER,supported,supported,baseline_generation,1,1,0,0,1,1,0,0,0,0,2,3,0,0.0,0.0,0.0,0.0,2,2,0,3,0,2,2,6,0.0,0.0,0.0,,760,98,858,0,0.0,deterministic_local_estimate,1,0,18.5534,1.6654,220.4861,0,,"Tesco Online order confirmation TCO-260306-G18 Synthetic demonstration document Page 1 English edition Tesco Online Order confirmation This confirms the items and estimated amount accepted when the order was placed. Order ID TCO-260306-G18 Order placed 06 March 2026, 09:15 Delivery window 06 March 2026, 18:00-20:00 Customer Anna Varga - InfoBank test household Account TESCO-ACCOUNT-001 Document status Reissued confirmation - address line corrected SKU Item Qty Unit price Line total MLK-100 Tesco fresh dairy milk 1 L 4 bottle 469 HUF 1,876 HUF BRD-700 Sliced farmhouse bread 700 g 1 loaf 749 HUF 749 HUF DET-150 Laundry detergent 1.5 L","[""0a061271-10f9-529d-a137-08e4ebaa8a75"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549""]","[""0a061271-10f9-529d-a137-08e4ebaa8a75"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549""]","[""0a061271-10f9-529d-a137-08e4ebaa8a75:1"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549:1""]",,"{""aggregate_executor_enabled"":false,""content_document_count"":2,""controlled_failure_enabled"":false,""denied_document_count"":0,""hard_filtering_applied"":false,""metadata_only_count"":0,""prompt_only_governance"":false,""prompt_policy_labels"":{},""use_decisions"":{""0a061271-10f9-529d-a137-08e4ebaa8a75"":""full"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549"":""full""}}","{""aggregate_individual_value_exposure"":0,""archived_source_usage"":0,""denied_filename_hash_page_disclosure"":0,""generator_visible_restricted_text"":0,""local_path_exposure"":0,""prohibited_document_id_exposure"":0,""prohibited_text_fragment_exposure"":0,""source_existence_disclosure"":0,""wrong_permission_citation"":0}",0,05ae600d-792c-5109-9cb3-a1bc7716318c,8615227b44b145786fb3a28ab2b0caa75dd966013f2bc25c911e7783942df53e,25bcd70c7dec165666181e1ea92a429a06d2fa65444f00c050e848ab21799bd5
deterministic-mock,,C1_VECTOR_ROUTING,C1,S3,S3-Q6,How many litres of dairy milk were confirmed across the three February 2026 orders?,Aggregate-only,AGGREGATE_RESULT,FULL_ANSWER,aggregate_threshold_satisfied,supported,baseline_generation,0,0,0,0,1,1,0,0,1,0,2,0,0,,0.0,0.0,,2,2,0,0,0,2,2,6,,,0.0,,760,98,858,0,0.0,deterministic_local_estimate,1,0,18.7153,1.6392,225.354,0,,"Tesco Online order confirmation TCO-260306-G18 Synthetic demonstration document Page 1 English edition Tesco Online Order confirmation This confirms the items and estimated amount accepted when the order was placed. Order ID TCO-260306-G18 Order placed 06 March 2026, 09:15 Delivery window 06 March 2026, 18:00-20:00 Customer Anna Varga - InfoBank test household Account TESCO-ACCOUNT-001 Document status Reissued confirmation - address line corrected SKU Item Qty Unit price Line total MLK-100 Tesco fresh dairy milk 1 L 4 bottle 469 HUF 1,876 HUF BRD-700 Sliced farmhouse bread 700 g 1 loaf 749 HUF 749 HUF DET-150 Laundry detergent 1.5 L","[""0a061271-10f9-529d-a137-08e4ebaa8a75"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549""]","[""0a061271-10f9-529d-a137-08e4ebaa8a75"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549""]","[""0a061271-10f9-529d-a137-08e4ebaa8a75:1"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549:1""]",,"{""aggregate_executor_enabled"":false,""content_document_count"":2,""controlled_failure_enabled"":false,""denied_document_count"":0,""hard_filtering_applied"":false,""metadata_only_count"":0,""prompt_only_governance"":false,""prompt_policy_labels"":{},""use_decisions"":{""0a061271-10f9-529d-a137-08e4ebaa8a75"":""full"",""7fdf68d1-e3de-5562-a14b-2d8157a6c549"":""full""}}","{""aggregate_individual_value_exposure"":0,""archived_source_usage"":0,""denied_filename_hash_page_disclosure"":0,""generator_visible_restricted_text"":0,""local_path_exposure"":0,""prohibited_document_id_exposure"":0,""prohibited_text_fragment_exposure"":0,""source_existence_disclosure"":0,""wrong_permission_citation"":0}",0,ceb59af6-3c60-5c4b-8149-2aa13e6464e0,8615227b44b145786fb3a28ab2b0caa75dd966013f2bc25c911e7783942df53e,fa289dacc9cb8fb13cfd7f15d9ca23d6b4953a0a1ece3d7a70f61b029935cca7
